"iso_2","iso_3","country","continent","year","tax","variable","value"
"ES","ESP","Spain","EU","2011","5121 Excise","% of Total Revenue",7.05
"ES","ESP","Spain","EU","2012","5121 Excise","% of GDP",2.188
"ES","ESP","Spain","EU","2012","5121 Excise","% of Total Revenue",6.761
"ES","ESP","Spain","EU","2013","5121 Excise","% of GDP",2.406
"ES","ESP","Spain","EU","2013","5121 Excise","% of Total Revenue",7.266
"ES","ESP","Spain","EU","2014","5121 Excise","% of GDP",2.396
"ES","ESP","Spain","EU","2014","5121 Excise","% of Total Revenue",7.072
"ES","ESP","Spain","EU","2015","5121 Excise","% of GDP",2.404
"ES","ESP","Spain","EU","2015","5121 Excise","% of Total Revenue",7.104
"ES","ESP","Spain","EU","2016","5121 Excise","% of GDP",2.309
"ES","ESP","Spain","EU","2016","5121 Excise","% of Total Revenue",6.873
"ES","ESP","Spain","EU","2017","5121 Excise","% of GDP",2.279
"ES","ESP","Spain","EU","2017","5121 Excise","% of Total Revenue",6.728
"ES","ESP","Spain","EU","2018","5121 Excise","% of GDP",2.225
"ES","ESP","Spain","EU","2018","5121 Excise","% of Total Revenue",6.429
"ES","ESP","Spain","EU","2019","5121 Excise","% of GDP",2.106
"ES","ESP","Spain","EU","2019","5121 Excise","% of Total Revenue",6.079
"SE","SWE","Sweden","EU","2000","5000 Consumption","% of GDP",12.136
"SE","SWE","Sweden","EU","2000","5000 Consumption","% of Total Revenue",24.883
"SE","SWE","Sweden","EU","2001","5000 Consumption","% of GDP",12.072
"SE","SWE","Sweden","EU","2001","5000 Consumption","% of Total Revenue",25.841
"SE","SWE","Sweden","EU","2002","5000 Consumption","% of GDP",12.142
"SE","SWE","Sweden","EU","2002","5000 Consumption","% of Total Revenue",26.965
"SE","SWE","Sweden","EU","2003","5000 Consumption","% of GDP",12.176
"SE","SWE","Sweden","EU","2003","5000 Consumption","% of Total Revenue",26.813
"SE","SWE","Sweden","EU","2004","5000 Consumption","% of GDP",12.018
"SE","SWE","Sweden","EU","2004","5000 Consumption","% of Total Revenue",26.317
"SE","SWE","Sweden","EU","2005","5000 Consumption","% of GDP",12.285
"SE","SWE","Sweden","EU","2005","5000 Consumption","% of Total Revenue",26.309
"SE","SWE","Sweden","EU","2006","5000 Consumption","% of GDP",12.131
"SE","SWE","Sweden","EU","2006","5000 Consumption","% of Total Revenue",26.326
"SE","SWE","Sweden","EU","2007","5000 Consumption","% of GDP",12.108
"SE","SWE","Sweden","EU","2007","5000 Consumption","% of Total Revenue",26.85
"SE","SWE","Sweden","EU","2008","5000 Consumption","% of GDP",12.357
"SE","SWE","Sweden","EU","2008","5000 Consumption","% of Total Revenue",27.993
"SE","SWE","Sweden","EU","2009","5000 Consumption","% of GDP",12.806
"SE","SWE","Sweden","EU","2009","5000 Consumption","% of Total Revenue",29.192
"SE","SWE","Sweden","EU","2010","5000 Consumption","% of GDP",12.774
"SE","SWE","Sweden","EU","2010","5000 Consumption","% of Total Revenue",29.667
"SE","SWE","Sweden","EU","2011","5000 Consumption","% of GDP",12.384
"SE","SWE","Sweden","EU","2011","5000 Consumption","% of Total Revenue",29.391
"SE","SWE","Sweden","EU","2012","5000 Consumption","% of GDP",12.345
"SE","SWE","Sweden","EU","2012","5000 Consumption","% of Total Revenue",29.169
"SE","SWE","Sweden","EU","2013","5000 Consumption","% of GDP",12.27
"SE","SWE","Sweden","EU","2013","5000 Consumption","% of Total Revenue",28.738
"SE","SWE","Sweden","EU","2014","5000 Consumption","% of GDP",12.122
"SE","SWE","Sweden","EU","2014","5000 Consumption","% of Total Revenue",28.6
"SE","SWE","Sweden","EU","2015","5000 Consumption","% of GDP",12.15
"SE","SWE","Sweden","EU","2015","5000 Consumption","% of Total Revenue",28.355
"SE","SWE","Sweden","EU","2016","5000 Consumption","% of GDP",12.544
"SE","SWE","Sweden","EU","2016","5000 Consumption","% of Total Revenue",28.31
"SE","SWE","Sweden","EU","2017","5000 Consumption","% of GDP",12.413
"SE","SWE","Sweden","EU","2017","5000 Consumption","% of Total Revenue",28.015
"SE","SWE","Sweden","EU","2018","5000 Consumption","% of GDP",12.363
"SE","SWE","Sweden","EU","2018","5000 Consumption","% of Total Revenue",28.149
"SE","SWE","Sweden","EU","2019","5000 Consumption","% of GDP",12.123
"SE","SWE","Sweden","EU","2019","5000 Consumption","% of Total Revenue",28.251
"SE","SWE","Sweden","EU","2000","5111 VAT","% of Total Revenue",16.814
"SE","SWE","Sweden","EU","2000","5111 VAT","% of GDP",8.201
"SE","SWE","Sweden","EU","2001","5111 VAT","% of GDP",8.233
"SE","SWE","Sweden","EU","2001","5111 VAT","% of Total Revenue",17.623
"SE","SWE","Sweden","EU","2002","5111 VAT","% of GDP",8.301
"SE","SWE","Sweden","EU","2002","5111 VAT","% of Total Revenue",18.435
"SE","SWE","Sweden","EU","2003","5111 VAT","% of GDP",8.328
"SE","SWE","Sweden","EU","2003","5111 VAT","% of Total Revenue",18.339
"SE","SWE","Sweden","EU","2004","5111 VAT","% of GDP",8.267
"SE","SWE","Sweden","EU","2004","5111 VAT","% of Total Revenue",18.103
"SE","SWE","Sweden","EU","2005","5111 VAT","% of GDP",8.47
"SE","SWE","Sweden","EU","2005","5111 VAT","% of Total Revenue",18.14
"SE","SWE","Sweden","EU","2006","5111 VAT","% of GDP",8.451
"SE","SWE","Sweden","EU","2006","5111 VAT","% of Total Revenue",18.34
"SE","SWE","Sweden","EU","2007","5111 VAT","% of GDP",8.511
"SE","SWE","Sweden","EU","2007","5111 VAT","% of Total Revenue",18.873
"SE","SWE","Sweden","EU","2008","5111 VAT","% of GDP",8.719
"SE","SWE","Sweden","EU","2008","5111 VAT","% of Total Revenue",19.751
"SE","SWE","Sweden","EU","2009","5111 VAT","% of GDP",8.962
"SE","SWE","Sweden","EU","2009","5111 VAT","% of Total Revenue",20.431
"SE","SWE","Sweden","EU","2010","5111 VAT","% of GDP",9.027
"SE","SWE","Sweden","EU","2010","5111 VAT","% of Total Revenue",20.966
"SE","SWE","Sweden","EU","2011","5111 VAT","% of GDP",8.873
"SE","SWE","Sweden","EU","2011","5111 VAT","% of Total Revenue",21.058
"SE","SWE","Sweden","EU","2012","5111 VAT","% of GDP",8.798
"SE","SWE","Sweden","EU","2012","5111 VAT","% of Total Revenue",20.787
"SE","SWE","Sweden","EU","2013","5111 VAT","% of GDP",8.837
"SE","SWE","Sweden","EU","2013","5111 VAT","% of Total Revenue",20.699
"SE","SWE","Sweden","EU","2014","5111 VAT","% of GDP",8.852
"SE","SWE","Sweden","EU","2014","5111 VAT","% of Total Revenue",20.886
"SE","SWE","Sweden","EU","2015","5111 VAT","% of GDP",8.892
"SE","SWE","Sweden","EU","2015","5111 VAT","% of Total Revenue",20.751
"SE","SWE","Sweden","EU","2016","5111 VAT","% of GDP",9.173
"SE","SWE","Sweden","EU","2016","5111 VAT","% of Total Revenue",20.702
"SE","SWE","Sweden","EU","2017","5111 VAT","% of GDP",9.19
"SE","SWE","Sweden","EU","2017","5111 VAT","% of Total Revenue",20.742
"SE","SWE","Sweden","EU","2018","5111 VAT","% of Total Revenue",21.016
"SE","SWE","Sweden","EU","2018","5111 VAT","% of GDP",9.23
"SE","SWE","Sweden","EU","2019","5111 VAT","% of Total Revenue",21.341
"SE","SWE","Sweden","EU","2019","5111 VAT","% of GDP",9.157
"SE","SWE","Sweden","EU","2000","5112 Sales","% of GDP",0
"SE","SWE","Sweden","EU","2000","5112 Sales","% of Total Revenue",0
"SE","SWE","Sweden","EU","2001","5112 Sales","% of GDP",0
"SE","SWE","Sweden","EU","2001","5112 Sales","% of Total Revenue",0
"SE","SWE","Sweden","EU","2002","5112 Sales","% of GDP",0
"SE","SWE","Sweden","EU","2002","5112 Sales","% of Total Revenue",0
"SE","SWE","Sweden","EU","2003","5112 Sales","% of GDP",0
"SE","SWE","Sweden","EU","2003","5112 Sales","% of Total Revenue",0
"SE","SWE","Sweden","EU","2004","5112 Sales","% of Total Revenue",0
"SE","SWE","Sweden","EU","2004","5112 Sales","% of GDP",0
"SE","SWE","Sweden","EU","2005","5112 Sales","% of Total Revenue",0
"SE","SWE","Sweden","EU","2005","5112 Sales","% of GDP",0
"SE","SWE","Sweden","EU","2006","5112 Sales","% of Total Revenue",0
"SE","SWE","Sweden","EU","2006","5112 Sales","% of GDP",0
"SE","SWE","Sweden","EU","2007","5112 Sales","% of GDP",0
"SE","SWE","Sweden","EU","2007","5112 Sales","% of Total Revenue",0
"SE","SWE","Sweden","EU","2008","5112 Sales","% of GDP",0
"SE","SWE","Sweden","EU","2008","5112 Sales","% of Total Revenue",0
"SE","SWE","Sweden","EU","2009","5112 Sales","% of GDP",0
"SE","SWE","Sweden","EU","2009","5112 Sales","% of Total Revenue",0
"SE","SWE","Sweden","EU","2010","5112 Sales","% of GDP",0
"SE","SWE","Sweden","EU","2010","5112 Sales","% of Total Revenue",0
"SE","SWE","Sweden","EU","2011","5112 Sales","% of GDP",0
"SE","SWE","Sweden","EU","2011","5112 Sales","% of Total Revenue",0
"SE","SWE","Sweden","EU","2012","5112 Sales","% of GDP",0
"SE","SWE","Sweden","EU","2012","5112 Sales","% of Total Revenue",0
"SE","SWE","Sweden","EU","2013","5112 Sales","% of GDP",0
"SE","SWE","Sweden","EU","2013","5112 Sales","% of Total Revenue",0
"SE","SWE","Sweden","EU","2014","5112 Sales","% of GDP",0
"SE","SWE","Sweden","EU","2014","5112 Sales","% of Total Revenue",0
"SE","SWE","Sweden","EU","2015","5112 Sales","% of GDP",0
"SE","SWE","Sweden","EU","2015","5112 Sales","% of Total Revenue",0
"SE","SWE","Sweden","EU","2016","5112 Sales","% of GDP",0
"SE","SWE","Sweden","EU","2016","5112 Sales","% of Total Revenue",0
"SE","SWE","Sweden","EU","2017","5112 Sales","% of GDP",0
"SE","SWE","Sweden","EU","2017","5112 Sales","% of Total Revenue",0
"SE","SWE","Sweden","EU","2018","5112 Sales","% of Total Revenue",0
"SE","SWE","Sweden","EU","2018","5112 Sales","% of GDP",0
"SE","SWE","Sweden","EU","2019","5112 Sales","% of Total Revenue",0
"SE","SWE","Sweden","EU","2019","5112 Sales","% of GDP",0
"SE","SWE","Sweden","EU","2000","5121 Excise","% of GDP",2.92
"SE","SWE","Sweden","EU","2000","5121 Excise","% of Total Revenue",5.987
"SE","SWE","Sweden","EU","2001","5121 Excise","% of GDP",2.937
"SE","SWE","Sweden","EU","2001","5121 Excise","% of Total Revenue",6.287
"SE","SWE","Sweden","EU","2002","5121 Excise","% of GDP",2.994
"SE","SWE","Sweden","EU","2002","5121 Excise","% of Total Revenue",6.649
"SE","SWE","Sweden","EU","2003","5121 Excise","% of GDP",2.99
"SE","SWE","Sweden","EU","2003","5121 Excise","% of Total Revenue",6.585
"SE","SWE","Sweden","EU","2004","5121 Excise","% of GDP",2.858
"SE","SWE","Sweden","EU","2004","5121 Excise","% of Total Revenue",6.258
"SE","SWE","Sweden","EU","2005","5121 Excise","% of GDP",2.822
"SE","SWE","Sweden","EU","2005","5121 Excise","% of Total Revenue",6.044
"SE","SWE","Sweden","EU","2006","5121 Excise","% of GDP",2.666
"SE","SWE","Sweden","EU","2006","5121 Excise","% of Total Revenue",5.785
"SE","SWE","Sweden","EU","2007","5121 Excise","% of GDP",2.556
"SE","SWE","Sweden","EU","2007","5121 Excise","% of Total Revenue",5.668
"SE","SWE","Sweden","EU","2008","5121 Excise","% of GDP",2.53
"SE","SWE","Sweden","EU","2008","5121 Excise","% of Total Revenue",5.731
"SE","SWE","Sweden","EU","2009","5121 Excise","% of GDP",2.675
"SE","SWE","Sweden","EU","2009","5121 Excise","% of Total Revenue",6.098
"SE","SWE","Sweden","EU","2010","5121 Excise","% of GDP",2.56
"SE","SWE","Sweden","EU","2010","5121 Excise","% of Total Revenue",5.945
"SE","SWE","Sweden","EU","2011","5121 Excise","% of GDP",2.405
"SE","SWE","Sweden","EU","2011","5121 Excise","% of Total Revenue",5.708
"SE","SWE","Sweden","EU","2012","5121 Excise","% of GDP",2.408
"SE","SWE","Sweden","EU","2012","5121 Excise","% of Total Revenue",5.69
"SE","SWE","Sweden","EU","2013","5121 Excise","% of GDP",2.306
"SE","SWE","Sweden","EU","2013","5121 Excise","% of Total Revenue",5.402
"SE","SWE","Sweden","EU","2014","5121 Excise","% of GDP",2.179
"SE","SWE","Sweden","EU","2014","5121 Excise","% of Total Revenue",5.14
"SE","SWE","Sweden","EU","2015","5121 Excise","% of GDP",2.149
"SE","SWE","Sweden","EU","2015","5121 Excise","% of Total Revenue",5.016
"SE","SWE","Sweden","EU","2016","5121 Excise","% of GDP",2.163
"SE","SWE","Sweden","EU","2016","5121 Excise","% of Total Revenue",4.882
"SE","SWE","Sweden","EU","2017","5121 Excise","% of GDP",2.117
"SE","SWE","Sweden","EU","2017","5121 Excise","% of Total Revenue",4.779
"SE","SWE","Sweden","EU","2018","5121 Excise","% of GDP",2.115
"SE","SWE","Sweden","EU","2018","5121 Excise","% of Total Revenue",4.815
"SE","SWE","Sweden","EU","2019","5121 Excise","% of GDP",2.08
"SE","SWE","Sweden","EU","2019","5121 Excise","% of Total Revenue",4.848
"CH","CHE","Switzerland","EU","2000","5000 Consumption","% of GDP",6.059
"CH","CHE","Switzerland","EU","2000","5000 Consumption","% of Total Revenue",21.946
"CH","CHE","Switzerland","EU","2001","5000 Consumption","% of GDP",6.122
"CH","CHE","Switzerland","EU","2001","5000 Consumption","% of Total Revenue",22.644
"CH","CHE","Switzerland","EU","2002","5000 Consumption","% of GDP",6.074
"CH","CHE","Switzerland","EU","2002","5000 Consumption","% of Total Revenue",21.986
"CH","CHE","Switzerland","EU","2003","5000 Consumption","% of GDP",6.128
"CH","CHE","Switzerland","EU","2003","5000 Consumption","% of Total Revenue",22.754
"CH","CHE","Switzerland","EU","2004","5000 Consumption","% of Total Revenue",23.123
"CH","CHE","Switzerland","EU","2004","5000 Consumption","% of GDP",6.153
"CH","CHE","Switzerland","EU","2005","5000 Consumption","% of Total Revenue",23.13
"CH","CHE","Switzerland","EU","2005","5000 Consumption","% of GDP",6.163
"CH","CHE","Switzerland","EU","2006","5000 Consumption","% of Total Revenue",22.911
"CH","CHE","Switzerland","EU","2006","5000 Consumption","% of GDP",6.059
"CH","CHE","Switzerland","EU","2007","5000 Consumption","% of Total Revenue",22.89
"CH","CHE","Switzerland","EU","2007","5000 Consumption","% of GDP",5.998
"CH","CHE","Switzerland","EU","2008","5000 Consumption","% of Total Revenue",22.498
"CH","CHE","Switzerland","EU","2008","5000 Consumption","% of GDP",5.98
"CH","CHE","Switzerland","EU","2009","5000 Consumption","% of Total Revenue",22.232
"CH","CHE","Switzerland","EU","2009","5000 Consumption","% of GDP",5.998
"CH","CHE","Switzerland","EU","2010","5000 Consumption","% of Total Revenue",22.894
"CH","CHE","Switzerland","EU","2010","5000 Consumption","% of GDP",6.089
"CH","CHE","Switzerland","EU","2011","5000 Consumption","% of Total Revenue",22.602
"CH","CHE","Switzerland","EU","2011","5000 Consumption","% of GDP",6.078
"CH","CHE","Switzerland","EU","2012","5000 Consumption","% of Total Revenue",22.791
"CH","CHE","Switzerland","EU","2012","5000 Consumption","% of GDP",6.133
"CH","CHE","Switzerland","EU","2013","5000 Consumption","% of Total Revenue",22.454
"CH","CHE","Switzerland","EU","2013","5000 Consumption","% of GDP",6.062
"CH","CHE","Switzerland","EU","2014","5000 Consumption","% of GDP",6.003
"CH","CHE","Switzerland","EU","2014","5000 Consumption","% of Total Revenue",22.33
"CH","CHE","Switzerland","EU","2015","5000 Consumption","% of GDP",5.953
"CH","CHE","Switzerland","EU","2015","5000 Consumption","% of Total Revenue",21.591
"CH","CHE","Switzerland","EU","2016","5000 Consumption","% of GDP",5.929
"CH","CHE","Switzerland","EU","2016","5000 Consumption","% of Total Revenue",21.433
"CH","CHE","Switzerland","EU","2017","5000 Consumption","% of GDP",6.001
"CH","CHE","Switzerland","EU","2017","5000 Consumption","% of Total Revenue",21.12
"CH","CHE","Switzerland","EU","2018","5000 Consumption","% of GDP",5.838
"CH","CHE","Switzerland","EU","2018","5000 Consumption","% of Total Revenue",20.815
"CH","CHE","Switzerland","EU","2019","5000 Consumption","% of GDP",5.978
"CH","CHE","Switzerland","EU","2019","5000 Consumption","% of Total Revenue",20.953
"CH","CHE","Switzerland","EU","2000","5111 VAT","% of Total Revenue",13.083
"CH","CHE","Switzerland","EU","2000","5111 VAT","% of GDP",3.612
"CH","CHE","Switzerland","EU","2001","5111 VAT","% of GDP",3.622
"CH","CHE","Switzerland","EU","2001","5111 VAT","% of Total Revenue",13.399
"CH","CHE","Switzerland","EU","2002","5111 VAT","% of GDP",3.588
"CH","CHE","Switzerland","EU","2002","5111 VAT","% of Total Revenue",12.989
"CH","CHE","Switzerland","EU","2003","5111 VAT","% of GDP",3.61
"CH","CHE","Switzerland","EU","2003","5111 VAT","% of Total Revenue",13.404
"CH","CHE","Switzerland","EU","2004","5111 VAT","% of GDP",3.604
"CH","CHE","Switzerland","EU","2004","5111 VAT","% of Total Revenue",13.546
"CH","CHE","Switzerland","EU","2005","5111 VAT","% of GDP",3.56
"CH","CHE","Switzerland","EU","2005","5111 VAT","% of Total Revenue",13.362
"CH","CHE","Switzerland","EU","2006","5111 VAT","% of GDP",3.52
"CH","CHE","Switzerland","EU","2006","5111 VAT","% of Total Revenue",13.31
"CH","CHE","Switzerland","EU","2007","5111 VAT","% of GDP",3.389
"CH","CHE","Switzerland","EU","2007","5111 VAT","% of Total Revenue",12.933
"CH","CHE","Switzerland","EU","2008","5111 VAT","% of GDP",3.393
"CH","CHE","Switzerland","EU","2008","5111 VAT","% of Total Revenue",12.763
"CH","CHE","Switzerland","EU","2009","5111 VAT","% of GDP",3.353
"CH","CHE","Switzerland","EU","2009","5111 VAT","% of Total Revenue",12.427
"CH","CHE","Switzerland","EU","2010","5111 VAT","% of GDP",3.383
"CH","CHE","Switzerland","EU","2010","5111 VAT","% of Total Revenue",12.722
"CH","CHE","Switzerland","EU","2011","5111 VAT","% of GDP",3.47
"CH","CHE","Switzerland","EU","2011","5111 VAT","% of Total Revenue",12.903
"CH","CHE","Switzerland","EU","2012","5111 VAT","% of GDP",3.502
"CH","CHE","Switzerland","EU","2012","5111 VAT","% of Total Revenue",13.015
"CH","CHE","Switzerland","EU","2013","5111 VAT","% of GDP",3.505
"CH","CHE","Switzerland","EU","2013","5111 VAT","% of Total Revenue",12.982
"CH","CHE","Switzerland","EU","2014","5111 VAT","% of GDP",3.464
"CH","CHE","Switzerland","EU","2014","5111 VAT","% of Total Revenue",12.886
"CH","CHE","Switzerland","EU","2015","5111 VAT","% of GDP",3.413
"CH","CHE","Switzerland","EU","2015","5111 VAT","% of Total Revenue",12.376
"CH","CHE","Switzerland","EU","2016","5111 VAT","% of GDP",3.376
"CH","CHE","Switzerland","EU","2016","5111 VAT","% of Total Revenue",12.204
"CH","CHE","Switzerland","EU","2017","5111 VAT","% of GDP",3.416
"CH","CHE","Switzerland","EU","2017","5111 VAT","% of Total Revenue",12.021
"CH","CHE","Switzerland","EU","2018","5111 VAT","% of GDP",3.278
"CH","CHE","Switzerland","EU","2018","5111 VAT","% of Total Revenue",11.688
"CH","CHE","Switzerland","EU","2019","5111 VAT","% of Total Revenue",11.772
"CH","CHE","Switzerland","EU","2019","5111 VAT","% of GDP",3.359
"CH","CHE","Switzerland","EU","2000","5112 Sales","% of Total Revenue",0.255
"CH","CHE","Switzerland","EU","2000","5112 Sales","% of GDP",0.07
"CH","CHE","Switzerland","EU","2001","5112 Sales","% of GDP",0.072
"CH","CHE","Switzerland","EU","2001","5112 Sales","% of Total Revenue",0.268
"CH","CHE","Switzerland","EU","2002","5112 Sales","% of GDP",0.067
"CH","CHE","Switzerland","EU","2002","5112 Sales","% of Total Revenue",0.242
"CH","CHE","Switzerland","EU","2003","5112 Sales","% of Total Revenue",0.239
"CH","CHE","Switzerland","EU","2003","5112 Sales","% of GDP",0.064
"CH","CHE","Switzerland","EU","2004","5112 Sales","% of GDP",0.064
"CH","CHE","Switzerland","EU","2004","5112 Sales","% of Total Revenue",0.239
"CH","CHE","Switzerland","EU","2005","5112 Sales","% of GDP",0.061
"CH","CHE","Switzerland","EU","2005","5112 Sales","% of Total Revenue",0.229
"CH","CHE","Switzerland","EU","2006","5112 Sales","% of Total Revenue",0.224
"CH","CHE","Switzerland","EU","2006","5112 Sales","% of GDP",0.059
"CH","CHE","Switzerland","EU","2007","5112 Sales","% of Total Revenue",0.236
"CH","CHE","Switzerland","EU","2007","5112 Sales","% of GDP",0.062
"CH","CHE","Switzerland","EU","2008","5112 Sales","% of Total Revenue",0.227
"CH","CHE","Switzerland","EU","2008","5112 Sales","% of GDP",0.06
"CH","CHE","Switzerland","EU","2009","5112 Sales","% of GDP",0.053
"CH","CHE","Switzerland","EU","2009","5112 Sales","% of Total Revenue",0.195
"CH","CHE","Switzerland","EU","2010","5112 Sales","% of GDP",0.061
"CH","CHE","Switzerland","EU","2010","5112 Sales","% of Total Revenue",0.23
"CH","CHE","Switzerland","EU","2011","5112 Sales","% of GDP",0.066
"CH","CHE","Switzerland","EU","2011","5112 Sales","% of Total Revenue",0.244
"CH","CHE","Switzerland","EU","2012","5112 Sales","% of GDP",0.065
"CH","CHE","Switzerland","EU","2012","5112 Sales","% of Total Revenue",0.243
"CH","CHE","Switzerland","EU","2013","5112 Sales","% of GDP",0.057
"CH","CHE","Switzerland","EU","2013","5112 Sales","% of Total Revenue",0.213
"CH","CHE","Switzerland","EU","2014","5112 Sales","% of GDP",0.054
"CH","CHE","Switzerland","EU","2014","5112 Sales","% of Total Revenue",0.202
"CH","CHE","Switzerland","EU","2015","5112 Sales","% of GDP",0.06
"CH","CHE","Switzerland","EU","2015","5112 Sales","% of Total Revenue",0.217
"CH","CHE","Switzerland","EU","2016","5112 Sales","% of GDP",0.053
"CH","CHE","Switzerland","EU","2016","5112 Sales","% of Total Revenue",0.19
"CH","CHE","Switzerland","EU","2017","5112 Sales","% of GDP",0.059
"CH","CHE","Switzerland","EU","2017","5112 Sales","% of Total Revenue",0.208
"CH","CHE","Switzerland","EU","2018","5112 Sales","% of GDP",0.058
"CH","CHE","Switzerland","EU","2018","5112 Sales","% of Total Revenue",0.206
"CH","CHE","Switzerland","EU","2019","5112 Sales","% of GDP",0.059
"CH","CHE","Switzerland","EU","2019","5112 Sales","% of Total Revenue",0.207
"CH","CHE","Switzerland","EU","2000","5121 Excise","% of GDP",1.482
"CH","CHE","Switzerland","EU","2000","5121 Excise","% of Total Revenue",5.369
"CH","CHE","Switzerland","EU","2001","5121 Excise","% of GDP",1.463
"CH","CHE","Switzerland","EU","2001","5121 Excise","% of Total Revenue",5.413
"CH","CHE","Switzerland","EU","2002","5121 Excise","% of Total Revenue",5.127
"CH","CHE","Switzerland","EU","2002","5121 Excise","% of GDP",1.416
"CH","CHE","Switzerland","EU","2003","5121 Excise","% of GDP",1.44
"CH","CHE","Switzerland","EU","2003","5121 Excise","% of Total Revenue",5.348
"CH","CHE","Switzerland","EU","2004","5121 Excise","% of GDP",1.466
"CH","CHE","Switzerland","EU","2004","5121 Excise","% of Total Revenue",5.508
"CH","CHE","Switzerland","EU","2005","5121 Excise","% of GDP",1.429
"CH","CHE","Switzerland","EU","2005","5121 Excise","% of Total Revenue",5.363
"CH","CHE","Switzerland","EU","2006","5121 Excise","% of GDP",1.371
"CH","CHE","Switzerland","EU","2006","5121 Excise","% of Total Revenue",5.185
"CH","CHE","Switzerland","EU","2007","5121 Excise","% of GDP",1.349
"CH","CHE","Switzerland","EU","2007","5121 Excise","% of Total Revenue",5.149
"CH","CHE","Switzerland","EU","2008","5121 Excise","% of GDP",1.319
"CH","CHE","Switzerland","EU","2008","5121 Excise","% of Total Revenue",4.962
"CH","CHE","Switzerland","EU","2009","5121 Excise","% of GDP",1.343
"CH","CHE","Switzerland","EU","2009","5121 Excise","% of Total Revenue",4.98
"CH","CHE","Switzerland","EU","2010","5121 Excise","% of Total Revenue",5.107
"CH","CHE","Switzerland","EU","2010","5121 Excise","% of GDP",1.358
"CH","CHE","Switzerland","EU","2011","5121 Excise","% of Total Revenue",4.785
"CH","CHE","Switzerland","EU","2011","5121 Excise","% of GDP",1.287
"CH","CHE","Switzerland","EU","2012","5121 Excise","% of Total Revenue",4.862
"CH","CHE","Switzerland","EU","2012","5121 Excise","% of GDP",1.308
"CH","CHE","Switzerland","EU","2013","5121 Excise","% of Total Revenue",4.673
"CH","CHE","Switzerland","EU","2013","5121 Excise","% of GDP",1.262
"CH","CHE","Switzerland","EU","2014","5121 Excise","% of Total Revenue",4.622
"CH","CHE","Switzerland","EU","2014","5121 Excise","% of GDP",1.242
"CH","CHE","Switzerland","EU","2015","5121 Excise","% of Total Revenue",4.452
"CH","CHE","Switzerland","EU","2015","5121 Excise","% of GDP",1.228
"CH","CHE","Switzerland","EU","2016","5121 Excise","% of Total Revenue",4.408
"CH","CHE","Switzerland","EU","2016","5121 Excise","% of GDP",1.219
"CH","CHE","Switzerland","EU","2017","5121 Excise","% of Total Revenue",4.254
"CH","CHE","Switzerland","EU","2017","5121 Excise","% of GDP",1.209
"CH","CHE","Switzerland","EU","2018","5121 Excise","% of Total Revenue",4.365
"CH","CHE","Switzerland","EU","2018","5121 Excise","% of GDP",1.224
"CH","CHE","Switzerland","EU","2019","5121 Excise","% of Total Revenue",4.397
"CH","CHE","Switzerland","EU","2019","5121 Excise","% of GDP",1.254
"TR","TUR","Turkey","AS","2000","5000 Consumption","% of Total Revenue",41.976
"TR","TUR","Turkey","AS","2000","5000 Consumption","% of GDP",9.855
"TR","TUR","Turkey","AS","2001","5000 Consumption","% of Total Revenue",40.104
"TR","TUR","Turkey","AS","2001","5000 Consumption","% of GDP",10.171
"TR","TUR","Turkey","AS","2002","5000 Consumption","% of Total Revenue",46.909
"TR","TUR","Turkey","AS","2002","5000 Consumption","% of GDP",11.177
"TR","TUR","Turkey","AS","2003","5000 Consumption","% of Total Revenue",49.43
"TR","TUR","Turkey","AS","2003","5000 Consumption","% of GDP",12.347
"TR","TUR","Turkey","AS","2004","5000 Consumption","% of Total Revenue",47.727
"TR","TUR","Turkey","AS","2004","5000 Consumption","% of GDP",11.019
"TR","TUR","Turkey","AS","2005","5000 Consumption","% of Total Revenue",49.299
"TR","TUR","Turkey","AS","2005","5000 Consumption","% of GDP",11.408
"TR","TUR","Turkey","AS","2006","5000 Consumption","% of Total Revenue",48.703
"TR","TUR","Turkey","AS","2006","5000 Consumption","% of GDP",11.383
"TR","TUR","Turkey","AS","2007","5000 Consumption","% of Total Revenue",47.656
"TR","TUR","Turkey","AS","2007","5000 Consumption","% of GDP",10.901
"TR","TUR","Turkey","AS","2008","5000 Consumption","% of Total Revenue",45.464
"TR","TUR","Turkey","AS","2008","5000 Consumption","% of GDP",10.439
"TR","TUR","Turkey","AS","2009","5000 Consumption","% of Total Revenue",45.651
"TR","TUR","Turkey","AS","2009","5000 Consumption","% of GDP",10.645
"TR","TUR","Turkey","AS","2010","5000 Consumption","% of Total Revenue",47.678
"TR","TUR","Turkey","AS","2010","5000 Consumption","% of GDP",11.754
"TR","TUR","Turkey","AS","2011","5000 Consumption","% of Total Revenue",45.229
"TR","TUR","Turkey","AS","2011","5000 Consumption","% of GDP",11.627
"TR","TUR","Turkey","AS","2012","5000 Consumption","% of Total Revenue",45.025
"TR","TUR","Turkey","AS","2012","5000 Consumption","% of GDP",11.148
"TR","TUR","Turkey","AS","2013","5000 Consumption","% of Total Revenue",46.056
"TR","TUR","Turkey","AS","2013","5000 Consumption","% of GDP",11.586
"TR","TUR","Turkey","AS","2014","5000 Consumption","% of GDP",10.786
"TR","TUR","Turkey","AS","2014","5000 Consumption","% of Total Revenue",44.102
