"iso_2","iso_3","country","continent","year","tax","variable","value"
"TR","TUR","Turkey","AS","2019","5121 Excise","% of Total Revenue",14.756
"TR","TUR","Turkey","AS","2018","5121 Excise","% of GDP",3.563
"TR","TUR","Turkey","AS","2017","5121 Excise","% of Total Revenue",17.887
"TR","TUR","Turkey","AS","2018","5121 Excise","% of Total Revenue",14.854
"TR","TUR","Turkey","AS","2018","5000 Consumption","% of Total Revenue",40.487
"TR","TUR","Turkey","AS","2016","5000 Consumption","% of GDP",10.963
"TR","TUR","Turkey","AS","2017","5112 Sales","% of Total Revenue",0
"TR","TUR","Turkey","AS","2019","5112 Sales","% of Total Revenue",0
"TR","TUR","Turkey","AS","2019","5000 Consumption","% of GDP",8.995
"TR","TUR","Turkey","AS","2017","5000 Consumption","% of Total Revenue",43.477
"TR","TUR","Turkey","AS","2018","5000 Consumption","% of GDP",9.711
"TR","TUR","Turkey","AS","2016","5000 Consumption","% of Total Revenue",43.628
"US","USA","United States of America","NO","2017","5112 Sales","% of Total Revenue",7.553
"US","USA","United States of America","NO","2016","5000 Consumption","% of Total Revenue",16.658
"US","USA","United States of America","NO","2016","5000 Consumption","% of GDP",4.299
"US","USA","United States of America","NO","2018","5112 Sales","% of Total Revenue",8.186
"US","USA","United States of America","NO","2019","5000 Consumption","% of Total Revenue",17.558
"US","USA","United States of America","NO","2017","5111 VAT","% of GDP",0
"US","USA","United States of America","NO","2017","5000 Consumption","% of Total Revenue",15.791
"US","USA","United States of America","NO","2017","5000 Consumption","% of GDP",4.223
"US","USA","United States of America","NO","2016","5111 VAT","% of GDP",0
"US","USA","United States of America","NO","2019","5112 Sales","% of Total Revenue",8.23
"US","USA","United States of America","NO","2016","5112 Sales","% of GDP",2.041
"US","USA","United States of America","NO","2016","5112 Sales","% of Total Revenue",7.91
"US","USA","United States of America","NO","2019","5121 Excise","% of GDP",0.766
"US","USA","United States of America","NO","2018","5112 Sales","% of GDP",1.998
"US","USA","United States of America","NO","2018","5111 VAT","% of GDP",0
"US","USA","United States of America","NO","2018","5000 Consumption","% of Total Revenue",17.627
"US","USA","United States of America","NO","2017","5112 Sales","% of GDP",2.02
"US","USA","United States of America","NO","2018","5111 VAT","% of Total Revenue",0
"US","USA","United States of America","NO","2019","5111 VAT","% of Total Revenue",0
"US","USA","United States of America","NO","2019","5111 VAT","% of GDP",0
"US","USA","United States of America","NO","2017","5111 VAT","% of Total Revenue",0
"US","USA","United States of America","NO","2018","5000 Consumption","% of GDP",4.303
"US","USA","United States of America","NO","2019","5000 Consumption","% of GDP",4.296
"US","USA","United States of America","NO","2017","5121 Excise","% of GDP",0.83
"US","USA","United States of America","NO","2018","5121 Excise","% of GDP",0.798
"US","USA","United States of America","NO","2016","5121 Excise","% of Total Revenue",3.285
"US","USA","United States of America","NO","2017","5121 Excise","% of Total Revenue",3.104
"US","USA","United States of America","NO","2016","5121 Excise","% of GDP",0.848
"US","USA","United States of America","NO","2016","5111 VAT","% of Total Revenue",0
"US","USA","United States of America","NO","2019","5121 Excise","% of Total Revenue",3.132
"US","USA","United States of America","NO","2019","5112 Sales","% of GDP",2.013
"US","USA","United States of America","NO","2018","5121 Excise","% of Total Revenue",3.267
